Time,Voltage(CH1),Voltage(CH2)
3.4372800000000004e-05,-4.2,0.10400000000000001
3.43736e-05,-4.2,0.10400000000000001
3.43744e-05,-4.2,0.10400000000000001
3.43752e-05,-4.2,0.10400000000000001
3.4376000000000004e-05,-4.24,0.108
3.43768e-05,-4.24,0.10400000000000001
3.43776e-05,-4.24,0.108
3.43784e-05,-4.2,0.10400000000000001
3.4379200000000005e-05,-4.16,0.10400000000000001
3.438e-05,-4.24,0.108
3.43808e-05,-4.2,0.108
3.43816e-05,-4.2,0.112
3.43824e-05,-4.2,0.112
3.43832e-05,-4.2,0.108
3.4384e-05,-4.2,0.112
3.43848e-05,-4.2,0.112
3.43856e-05,-4.24,0.112
3.43864e-05,-4.24,0.116
3.43872e-05,-4.2,0.112
3.4388000000000003e-05,-4.2,0.112
3.43888e-05,-4.24,0.116
3.43896e-05,-4.2,0.112
3.43904e-05,-4.2,0.112
3.4391200000000004e-05,-4.24,0.12
3.4392e-05,-4.2,0.12
3.43928e-05,-4.16,0.124
3.43936e-05,-4.2,0.116
3.4394400000000004e-05,-4.24,0.116
3.43952e-05,-4.16,0.12
3.4396e-05,-4.2,0.116
3.43968e-05,-4.2,0.12
3.4397600000000004e-05,-4.2,0.12
3.43984e-05,-4.2,0.124
3.43992e-05,-4.2,0.116
3.44e-05,-4.2,0.12
3.4400800000000004e-05,-4.2,0.124
3.44016e-05,-4.16,0.124
3.44024e-05,-4.2,0.128
3.44032e-05,-4.28,0.128
3.4404e-05,-4.2,0.124
3.44048e-05,-4.2,0.124
3.44056e-05,-4.2,0.12
3.44064e-05,-4.2,0.124
3.44072e-05,-4.2,0.124
3.4408e-05,-4.24,0.124
3.44088e-05,-4.2,0.12
3.4409600000000003e-05,-4.16,0.124
3.44104e-05,-4.24,0.124
3.44112e-05,-4.24,0.124
3.4412e-05,-4.2,0.124
3.4412800000000004e-05,-4.16,0.124
3.44136e-05,-4.2,0.124
3.44144e-05,-4.24,0.124
3.44152e-05,-4.24,0.124
3.4416000000000004e-05,-4.2,0.124
3.44168e-05,-4.2,0.12
3.44176e-05,-4.24,0.12
3.44184e-05,-4.16,0.124
3.4419200000000004e-05,-4.24,0.12
3.442e-05,-4.2,0.124
3.44208e-05,-4.2,0.128
3.44216e-05,-4.2,0.124
3.4422400000000004e-05,-4.2,0.124
3.44232e-05,-4.24,0.124
3.4424e-05,-4.24,0.12
3.44248e-05,-4.2,0.124
3.4425600000000005e-05,-4.24,0.128
3.44264e-05,-4.32,0.124
3.44272e-05,-4.24,0.12
3.4428e-05,-4.24,0.124
3.44288e-05,-4.2,0.124
3.44296e-05,-4.2,0.124
3.44304e-05,-4.24,0.124
3.44312e-05,-4.24,0.128
3.4432e-05,-4.24,0.124
3.44328e-05,-4.2,0.124
3.44336e-05,-4.2,0.124
3.4434400000000004e-05,-4.2,0.124
3.44352e-05,-4.2,0.124
3.4436e-05,-4.28,0.124
3.44368e-05,-4.24,0.124
3.4437600000000004e-05,-4.2,0.116
3.44384e-05,-4.24,0.12
3.44392e-05,-4.2,0.124
3.444e-05,-4.24,0.124
3.4440800000000004e-05,-4.28,0.12
3.44416e-05,-4.2,0.12
3.44424e-05,-4.24,0.124
3.44432e-05,-4.24,0.124
3.4444000000000004e-05,-4.2,0.12
3.44448e-05,-4.24,0.124
3.44456e-05,-4.2,0.124
3.44464e-05,-4.16,0.116
3.4447200000000005e-05,-4.2,0.12
3.4448e-05,-4.24,0.124
3.44488e-05,-4.28,0.12
3.44496e-05,-4.2,0.12
3.44504e-05,-4.2,0.12
3.44512e-05,-4.2,0.12
3.4452e-05,-4.24,0.12
3.44528e-05,-4.24,0.12
3.44536e-05,-4.2,0.12
3.44544e-05,-4.16,0.12
3.44552e-05,-4.2,0.124
3.4456000000000003e-05,-4.2,0.12
3.44568e-05,-4.2,0.12
3.44576e-05,-4.24,0.116
3.44584e-05,-4.24,0.116
3.4459200000000004e-05,-4.28,0.124
3.446e-05,-4.24,0.124
3.44608e-05,-4.2,0.124
3.44616e-05,-4.24,0.12
3.4462400000000004e-05,-4.2,0.12
3.44632e-05,-4.24,0.124
3.4464e-05,-4.2,0.128
3.44648e-05,-4.2,0.124
3.4465600000000004e-05,-4.2,0.124
3.44664e-05,-4.2,0.124
3.44672e-05,-4.2,0.124
3.4468e-05,-4.2,0.124
3.4468800000000004e-05,-4.2,0.124
3.44696e-05,-4.2,0.124
3.44704e-05,-4.24,0.124
3.44712e-05,-4.24,0.128
3.4472e-05,-4.16,0.128
3.44728e-05,-4.2,0.128
3.44736e-05,-4.24,0.124
3.44744e-05,-4.2,0.124
3.44752e-05,-4.24,0.124
3.4476e-05,-4.2,0.128
3.44768e-05,-4.24,0.124
3.4477600000000003e-05,-4.28,0.124
3.44784e-05,-4.24,0.124
3.44792e-05,-4.24,0.124
3.448e-05,-4.2,0.12
3.4480800000000004e-05,-4.2,0.12
3.44816e-05,-4.24,0.128
3.44824e-05,-4.2,0.12
3.44832e-05,-4.24,0.124
3.4484000000000004e-05,-4.2,0.124
3.44848e-05,-4.2,0.12
3.44856e-05,-4.2,0.124
3.44864e-05,-4.2,0.12
3.4487200000000004e-05,-4.2,0.116
3.4488e-05,-4.24,0.116
3.44888e-05,-4.24,0.116
3.44896e-05,-4.16,0.116
3.4490400000000004e-05,-4.2,0.12
3.44912e-05,-4.2,0.116
3.4492e-05,-4.16,0.116
3.44928e-05,-4.2,0.116
3.4493600000000005e-05,-4.2,0.116
3.44944e-05,-4.16,0.112
3.44952e-05,-4.24,0.112
3.4496e-05,-4.16,0.108
3.44968e-05,-4.24,0.108
3.44976e-05,-4.2,0.108
3.44984e-05,-4.2,0.108
3.44992e-05,-4.24,0.10400000000000001
3.45e-05,-4.2,0.10400000000000001
3.45008e-05,-4.2,0.10400000000000001
3.45016e-05,-4.2,0.108
3.4502400000000004e-05,-4.2,0.108
3.45032e-05,-4.2,0.10400000000000001
3.4504e-05,-4.16,0.10400000000000001
3.45048e-05,-4.2,0.108
3.4505600000000004e-05,-4.24,0.1
3.45064e-05,-4.16,0.108
3.45072e-05,-4.2,0.1
3.4508e-05,-4.2,0.10400000000000001
3.4508800000000004e-05,-4.24,0.10400000000000001
3.45096e-05,-4.16,0.10400000000000001
3.45104e-05,-4.16,0.10400000000000001
3.45112e-05,-4.16,0.10400000000000001
3.4512000000000004e-05,-4.12,0.10400000000000001
3.45128e-05,-4.16,0.10400000000000001
3.45136e-05,-4.16,0.10400000000000001
3.45144e-05,-4.16,0.108
3.4515200000000005e-05,-4.2,0.10400000000000001
3.4516e-05,-4.24,0.10400000000000001
3.45168e-05,-4.16,0.10400000000000001
3.45176e-05,-4.16,0.10400000000000001
3.45184e-05,-4.24,0.10400000000000001
3.45192e-05,-4.2,0.10400000000000001
3.452e-05,-4.24,0.10400000000000001
3.45208e-05,-4.2,0.10400000000000001
3.45216e-05,-4.2,0.108
3.45224e-05,-4.16,0.10400000000000001
3.45232e-05,-4.12,0.108
3.4524000000000004e-05,-4.16,0.10400000000000001
3.45248e-05,-4.2,0.10400000000000001
3.45256e-05,-4.2,0.10400000000000001
3.45264e-05,-4.2,0.10400000000000001
3.4527200000000004e-05,-4.2,0.10400000000000001
3.4528e-05,-4.2,0.10400000000000001
3.45288e-05,-4.16,0.10400000000000001
3.45296e-05,-4.2,0.1
3.4530400000000004e-05,-4.2,0.1
3.45312e-05,-4.2,0.1
3.4532e-05,-4.16,0.10400000000000001
3.45328e-05,-4.16,0.10400000000000001
3.4533600000000004e-05,-4.16,0.10400000000000001
3.45344e-05,-4.24,0.10400000000000001
3.45352e-05,-4.16,0.10400000000000001
3.4536e-05,-4.2,0.096
3.4536800000000004e-05,-4.2,0.1
3.45376e-05,-4.16,0.1
3.45384e-05,-4.16,0.096
3.45392e-05,-4.16,0.096
3.454e-05,-4.2,0.096
3.45408e-05,-4.16,0.096
3.45416e-05,-4.16,0.092
3.45424e-05,-4.2,0.1
3.45432e-05,-4.16,0.1
3.4544e-05,-4.16,0.1
3.45448e-05,-4.2,0.1
3.4545600000000003e-05,-4.2,0.096
3.45464e-05,-4.16,0.092
3.45472e-05,-4.16,0.092
3.4548e-05,-4.24,0.092
3.4548800000000004e-05,-4.24,0.088
3.45496e-05,-4.16,0.088
3.45504e-05,-4.16,0.088
3.45512e-05,-4.16,0.092
3.4552000000000004e-05,-4.24,0.088
3.45528e-05,-4.12,0.084
3.45536e-05,-4.12,0.088
3.45544e-05,-4.16,0.088
3.4555200000000004e-05,-4.16,0.084
3.4556e-05,-4.16,0.084
3.45568e-05,-4.12,0.084
3.45576e-05,-4.2,0.084
3.4558400000000004e-05,-4.16,0.084
3.45592e-05,-4.16,0.08
3.456e-05,-4.16,0.08
3.45608e-05,-4.2,0.088
3.45616e-05,-4.12,0.084
3.45624e-05,-4.12,0.084
3.45632e-05,-4.16,0.084
3.4564e-05,-4.12,0.08
3.45648e-05,-4.12,0.08
3.45656e-05,-4.16,0.084
3.45664e-05,-4.2,0.084
3.45672e-05,-4.2,0.084
3.4568e-05,-4.16,0.08
3.45688e-05,-4.16,0.084
3.45696e-05,-4.12,0.08
3.4570400000000004e-05,-4.16,0.08
3.45712e-05,-4.2,0.08
3.4572e-05,-4.16,0.084
3.45728e-05,-4.16,0.08
3.4573600000000004e-05,-4.12,0.084
3.45744e-05,-4.12,0.08
3.45752e-05,-4.16,0.08
3.4576e-05,-4.2,0.08
3.4576800000000004e-05,-4.2,0.08
3.45776e-05,-4.2,0.076
3.45784e-05,-4.2,0.084
3.45792e-05,-4.16,0.08
3.4580000000000004e-05,-4.16,0.084
3.45808e-05,-4.2,0.084
3.45816e-05,-4.16,0.08
3.45824e-05,-4.12,0.084
3.4583200000000005e-05,-4.16,0.084
3.4584e-05,-4.16,0.084
3.45848e-05,-4.12,0.08
3.45856e-05,-4.12,0.08
3.45864e-05,-4.12,0.084
3.45872e-05,-4.12,0.084
3.4588e-05,-4.12,0.088
3.45888e-05,-4.12,0.088
3.45896e-05,-4.16,0.08
3.45904e-05,-4.12,0.084
3.45912e-05,-4.16,0.088
3.4592000000000004e-05,-4.08,0.084
3.45928e-05,-4.16,0.084
3.45936e-05,-4.12,0.088
3.45944e-05,-4.16,0.084
3.4595200000000004e-05,-4.12,0.084
3.4596e-05,-4.08,0.088
3.45968e-05,-4.08,0.084
3.45976e-05,-4.12,0.084
3.4598400000000004e-05,-4.12,0.084
3.45992e-05,-4.16,0.08
3.46e-05,-4.08,0.08
3.46008e-05,-4.16,0.08
3.4601600000000004e-05,-4.08,0.08
3.46024e-05,-4.08,0.08
3.46032e-05,-4.12,0.08
3.4604e-05,-4.16,0.08
3.4604800000000005e-05,-4.12,0.08
3.46056e-05,-4.16,0.084
3.46064e-05,-4.12,0.076
3.46072e-05,-4.12,0.076
3.4608e-05,-4.08,0.076
3.46088e-05,-4.16,0.08
3.46096e-05,-4.08,0.076
3.46104e-05,-4.08,0.08
3.46112e-05,-4.08,0.084
3.4612e-05,-4.08,0.08
3.46128e-05,-4.08,0.08
3.4613600000000003e-05,-4.08,0.076
3.46144e-05,-4.12,0.08
3.46152e-05,-4.08,0.076
3.4616e-05,-4.12,0.076
3.4616800000000004e-05,-4.08,0.07200000000000001
3.46176e-05,-4.08,0.07200000000000001
3.46184e-05,-4.12,0.068
3.46192e-05,-4.08,0.076
3.4620000000000004e-05,-4.08,0.076
3.46208e-05,-4.16,0.076
3.46216e-05,-4.12,0.076
3.46224e-05,-4.12,0.076
3.4623200000000004e-05,-4.08,0.076
3.4624e-05,-4.08,0.076
3.46248e-05,-4.08,0.07200000000000001
3.46256e-05,-4.04,0.07200000000000001
3.4626400000000004e-05,-4.08,0.076
3.46272e-05,-4.08,0.07200000000000001
3.4628e-05,-4.12,0.076
3.46288e-05,-4.12,0.07200000000000001
3.46296e-05,-4.08,0.076
3.46304e-05,-4.08,0.076
3.46312e-05,-4.08,0.076
3.4632e-05,-4.08,0.076
3.46328e-05,-4.08,0.076
3.46336e-05,-4.04,0.076
3.46344e-05,-4.04,0.076
3.4635200000000003e-05,-4.08,0.076
3.4636e-05,-4.04,0.076
3.46368e-05,-4.08,0.07200000000000001
3.46376e-05,-4.08,0.07200000000000001
3.4638400000000004e-05,-4.08,0.076
3.46392e-05,-4.04,0.076
3.464e-05,-4.04,0.076
3.46408e-05,-4.04,0.07200000000000001
3.4641600000000004e-05,-4.08,0.076
3.46424e-05,-4.04,0.07200000000000001
3.46432e-05,-4.08,0.076
3.4644e-05,-4.04,0.076
3.4644800000000004e-05,-4.04,0.076
3.46456e-05,-4.04,0.07200000000000001
3.46464e-05,-4.0,0.076
3.46472e-05,-4.08,0.076
3.4648000000000004e-05,-4.04,0.07200000000000001
3.46488e-05,-4.04,0.07200000000000001
3.46496e-05,-4.0,0.08
3.46504e-05,-4.04,0.076
3.4651200000000005e-05,-4.08,0.076
3.4652e-05,-4.04,0.08
3.46528e-05,-4.0,0.08
3.46536e-05,-4.0,0.08
3.46544e-05,-4.04,0.08
3.46552e-05,-4.04,0.076
3.4656e-05,-4.04,0.076
3.46568e-05,-4.04,0.084
3.46576e-05,-4.04,0.08
3.46584e-05,-4.04,0.076
3.46592e-05,-4.0,0.08
3.4660000000000004e-05,-4.08,0.076
3.46608e-05,-4.0,0.08
3.46616e-05,-4.0,0.08
3.46624e-05,-4.04,0.08
3.4663200000000004e-05,-4.04,0.08
3.4664e-05,-4.0,0.084
3.46648e-05,-4.0,0.08
3.46656e-05,-4.0,0.08
3.4666400000000004e-05,-3.96,0.08
3.46672e-05,-4.0,0.076
3.4668e-05,-3.96,0.07200000000000001
3.46688e-05,-4.0,0.07200000000000001
3.4669600000000004e-05,-4.04,0.076
3.46704e-05,-3.96,0.08
3.46712e-05,-4.0,0.076
3.4672e-05,-4.0,0.076
3.4672800000000005e-05,-4.0,0.076
3.46736e-05,-4.0,0.076
3.46744e-05,-4.0,0.076
3.46752e-05,-3.96,0.076
3.4676e-05,-3.96,0.07200000000000001
3.46768e-05,-4.0,0.076
3.46776e-05,-4.0,0.07200000000000001
3.46784e-05,-4.0,0.07200000000000001
3.46792e-05,-4.0,0.068
3.468e-05,-4.0,0.07200000000000001
3.46808e-05,-3.96,0.068
3.4681600000000004e-05,-4.0,0.068
3.46824e-05,-3.92,0.068
3.46832e-05,-3.96,0.068
3.4684e-05,-3.96,0.07200000000000001
3.4684800000000004e-05,-3.92,0.064
3.46856e-05,-3.96,0.068
3.46864e-05,-4.0,0.068
3.46872e-05,-3.96,0.064
3.4688000000000004e-05,-4.0,0.07200000000000001
3.46888e-05,-3.92,0.064
3.46896e-05,-3.96,0.068
3.46904e-05,-4.0,0.068
3.4691200000000004e-05,-3.96,0.068
3.4692e-05,-3.96,0.068
3.46928e-05,-3.96,0.064
3.46936e-05,-3.92,0.068
3.4694400000000004e-05,-3.96,0.068
3.46952e-05,-3.92,0.064
3.4696e-05,-3.96,0.068
3.46968e-05,-3.88,0.068
3.46976e-05,-3.96,0.07200000000000001
3.46984e-05,-4.0,0.064
3.46992e-05,-3.96,0.068
3.47e-05,-3.96,0.068
3.47008e-05,-3.92,0.068
3.47016e-05,-3.92,0.068
3.47024e-05,-3.92,0.068
3.4703200000000003e-05,-3.88,0.068
3.4704e-05,-3.88,0.068
3.47048e-05,-3.92,0.068
3.47056e-05,-3.92,0.068
3.4706400000000004e-05,-3.88,0.064
3.47072e-05,-3.96,0.068
3.4708e-05,-3.92,0.068
3.47088e-05,-3.92,0.064
3.4709600000000004e-05,-3.88,0.064
3.47104e-05,-3.92,0.068
3.47112e-05,-3.88,0.064
3.4712e-05,-3.88,0.064
3.4712800000000004e-05,-3.92,0.064
3.47136e-05,-3.88,0.068
3.47144e-05,-3.88,0.068
3.47152e-05,-3.92,0.068
3.4716000000000004e-05,-3.88,0.068
3.47168e-05,-3.88,0.064
3.47176e-05,-3.92,0.064
3.47184e-05,-3.92,0.068
3.4719200000000005e-05,-3.88,0.064
3.472e-05,-3.88,0.068
3.47208e-05,-3.88,0.064
3.47216e-05,-3.88,0.064
3.47224e-05,-3.88,0.064
3.47232e-05,-3.84,0.064
3.4724e-05,-3.88,0.064
3.47248e-05,-3.92,0.06
3.47256e-05,-3.88,0.064
3.47264e-05,-3.92,0.06
3.47272e-05,-3.84,0.06
3.4728000000000004e-05,-3.84,0.06
3.47288e-05,-3.88,0.06
3.47296e-05,-3.88,0.064
3.47304e-05,-3.88,0.06
3.4731200000000004e-05,-3.88,0.064
3.4732e-05,-3.88,0.06
3.47328e-05,-3.92,0.06
3.47336e-05,-3.84,0.052000000000000005
3.4734400000000004e-05,-3.84,0.056
3.47352e-05,-3.88,0.06
3.4736e-05,-3.88,0.06
3.47368e-05,-3.84,0.06
3.4737600000000004e-05,-3.84,0.056
3.47384e-05,-3.84,0.06
3.47392e-05,-3.88,0.052000000000000005
3.474e-05,-3.88,0.056
3.4740800000000005e-05,-3.8000000000000003,0.052000000000000005
3.47416e-05,-3.84,0.056
3.47424e-05,-3.8000000000000003,0.056
3.47432e-05,-3.84,0.056
3.4744e-05,-3.84,0.056
3.47448e-05,-3.84,0.056
3.47456e-05,-3.84,0.052000000000000005
3.47464e-05,-3.84,0.056
3.47472e-05,-3.84,0.056
3.4748e-05,-3.84,0.052000000000000005
3.47488e-05,-3.84,0.052000000000000005
3.4749600000000004e-05,-3.84,0.056
3.47504e-05,-3.84,0.052000000000000005
3.47512e-05,-3.88,0.048
3.4752e-05,-3.8000000000000003,0.056
3.4752800000000004e-05,-3.8000000000000003,0.052000000000000005
3.47536e-05,-3.8000000000000003,0.052000000000000005
3.47544e-05,-3.8000000000000003,0.052000000000000005
3.47552e-05,-3.7600000000000002,0.056
3.4756000000000004e-05,-3.8000000000000003,0.052000000000000005
3.47568e-05,-3.7600000000000002,0.052000000000000005
3.47576e-05,-3.8000000000000003,0.052000000000000005
3.47584e-05,-3.8000000000000003,0.048
3.4759200000000004e-05,-3.8000000000000003,0.052000000000000005
3.476e-05,-3.8000000000000003,0.052000000000000005
3.47608e-05,-3.8000000000000003,0.052000000000000005
3.47616e-05,-3.8000000000000003,0.052000000000000005
3.4762400000000004e-05,-3.7600000000000002,0.052000000000000005
3.47632e-05,-3.7600000000000002,0.052000000000000005
3.4764e-05,-3.8000000000000003,0.052000000000000005
3.47648e-05,-3.7600000000000002,0.052000000000000005
3.47656e-05,-3.7600000000000002,0.048
3.47664e-05,-3.7600000000000002,0.056
3.47672e-05,-3.7600000000000002,0.048
3.4768e-05,-3.7600000000000002,0.048
3.47688e-05,-3.7600000000000002,0.052000000000000005
3.47696e-05,-3.7600000000000002,0.048
3.47704e-05,-3.7600000000000002,0.056
3.4771200000000003e-05,-3.7600000000000002,0.052000000000000005
3.4772e-05,-3.7600000000000002,0.052000000000000005
3.47728e-05,-3.7600000000000002,0.052000000000000005
3.47736e-05,-3.7600000000000002,0.056
3.4774400000000004e-05,-3.7600000000000002,0.048
3.47752e-05,-3.8000000000000003,0.052000000000000005
3.4776e-05,-3.8000000000000003,0.052000000000000005
3.47768e-05,-3.8000000000000003,0.048
3.4777600000000004e-05,-3.7600000000000002,0.048
3.47784e-05,-3.7600000000000002,0.048
3.47792e-05,-3.8000000000000003,0.044
3.478e-05,-3.7600000000000002,0.052000000000000005
3.4780800000000004e-05,-3.7600000000000002,0.052000000000000005
3.47816e-05,-3.72,0.052000000000000005
3.47824e-05,-3.7600000000000002,0.052000000000000005
3.47832e-05,-3.72,0.052000000000000005
3.4784000000000004e-05,-3.72,0.048
3.47848e-05,-3.72,0.052000000000000005
3.47856e-05,-3.8000000000000003,0.056
3.47864e-05,-3.72,0.056
3.47872e-05,-3.7600000000000002,0.048
3.4788e-05,-3.7600000000000002,0.048
3.47888e-05,-3.72,0.044
3.47896e-05,-3.7600000000000002,0.052000000000000005
3.47904e-05,-3.72,0.048
3.47912e-05,-3.72,0.052000000000000005
3.4792e-05,-3.72,0.056
3.4792800000000003e-05,-3.64,0.052000000000000005
3.47936e-05,-3.68,0.052000000000000005
3.47944e-05,-3.68,0.052000000000000005
3.47952e-05,-3.72,0.044
3.4796000000000004e-05,-3.68,0.048
3.47968e-05,-3.68,0.048
3.47976e-05,-3.64,0.044
3.47984e-05,-3.72,0.044
3.4799200000000004e-05,-3.72,0.044
3.48e-05,-3.72,0.048
3.48008e-05,-3.72,0.04
3.48016e-05,-3.68,0.048
3.4802400000000004e-05,-3.68,0.044
3.48032e-05,-3.64,0.044
3.4804e-05,-3.68,0.048
3.48048e-05,-3.64,0.04
3.4805600000000004e-05,-3.68,0.04
3.48064e-05,-3.68,0.04
3.48072e-05,-3.68,0.044
3.4808e-05,-3.68,0.044
3.4808800000000005e-05,-3.68,0.04
3.48096e-05,-3.64,0.04
3.48104e-05,-3.72,0.044
3.48112e-05,-3.68,0.04
3.4812e-05,-3.64,0.04
3.48128e-05,-3.64,0.044
3.48136e-05,-3.64,0.04
3.48144e-05,-3.64,0.04
3.48152e-05,-3.6,0.036000000000000004
3.4816e-05,-3.6,0.04
3.48168e-05,-3.64,0.036000000000000004
3.4817600000000004e-05,-3.64,0.04
3.48184e-05,-3.64,0.036000000000000004
3.48192e-05,-3.64,0.036000000000000004
3.482e-05,-3.64,0.036000000000000004
3.4820800000000004e-05,-3.6,0.04
3.48216e-05,-3.64,0.044
3.48224e-05,-3.6,0.036000000000000004
3.48232e-05,-3.68,0.044
3.4824000000000004e-05,-3.64,0.04
3.48248e-05,-3.6,0.04
3.48256e-05,-3.68,0.036000000000000004
3.48264e-05,-3.64,0.036000000000000004
3.4827200000000004e-05,-3.6,0.04
3.4828e-05,-3.64,0.04
3.48288e-05,-3.6,0.04
3.48296e-05,-3.64,0.036000000000000004
3.4830400000000005e-05,-3.64,0.036000000000000004
3.48312e-05,-3.6,0.044
3.4832e-05,-3.6,0.04
3.48328e-05,-3.6,0.044
3.48336e-05,-3.56,0.04
3.48344e-05,-3.64,0.044
3.48352e-05,-3.6,0.044
3.4836e-05,-3.6,0.04
3.48368e-05,-3.56,0.044
3.48376e-05,-3.64,0.04
3.48384e-05,-3.6,0.044
3.4839200000000003e-05,-3.6,0.036000000000000004
3.484e-05,-3.56,0.04
3.48408e-05,-3.56,0.044
3.48416e-05,-3.6,0.04
3.4842400000000004e-05,-3.56,0.04
3.48432e-05,-3.56,0.04
3.4844e-05,-3.56,0.04
3.48448e-05,-3.56,0.044
3.4845600000000004e-05,-3.56,0.04
3.48464e-05,-3.56,0.04
3.48472e-05,-3.56,0.04
3.4848e-05,-3.56,0.04
3.4848800000000004e-05,-3.56,0.04
3.48496e-05,-3.56,0.036000000000000004
3.48504e-05,-3.56,0.044
3.48512e-05,-3.56,0.04
3.4852000000000004e-05,-3.56,0.044
3.48528e-05,-3.52,0.04
3.48536e-05,-3.48,0.044
3.48544e-05,-3.52,0.04
3.48552e-05,-3.48,0.04
3.4856e-05,-3.52,0.04
3.48568e-05,-3.52,0.04
3.48576e-05,-3.52,0.04
3.48584e-05,-3.48,0.04
3.48592e-05,-3.48,0.04
3.486e-05,-3.52,0.036000000000000004
3.4860800000000003e-05,-3.52,0.04
3.48616e-05,-3.52,0.04
3.48624e-05,-3.48,0.04
3.48632e-05,-3.48,0.044
3.4864000000000004e-05,-3.48,0.044
3.48648e-05,-3.48,0.044
3.48656e-05,-3.44,0.044
3.48664e-05,-3.52,0.04
3.4867200000000004e-05,-3.48,0.044
3.4868e-05,-3.48,0.04
3.48688e-05,-3.52,0.036000000000000004
3.48696e-05,-3.52,0.036000000000000004
3.4870400000000004e-05,-3.52,0.036000000000000004
3.48712e-05,-3.48,0.04
3.4872e-05,-3.44,0.04
3.48728e-05,-3.48,0.044
3.4873600000000004e-05,-3.44,0.04
3.48744e-05,-3.44,0.04
3.48752e-05,-3.4,0.044
3.4876e-05,-3.44,0.04
3.4876800000000005e-05,-3.44,0.04
3.48776e-05,-3.52,0.036000000000000004
3.48784e-05,-3.48,0.04
3.48792e-05,-3.44,0.036000000000000004
3.488e-05,-3.44,0.04
3.48808e-05,-3.4,0.04
3.48816e-05,-3.44,0.036000000000000004
3.48824e-05,-3.44,0.04
3.48832e-05,-3.44,0.04
3.4884e-05,-3.4,0.04
3.48848e-05,-3.44,0.036000000000000004
3.4885600000000004e-05,-3.44,0.04
3.48864e-05,-3.44,0.036000000000000004
3.48872e-05,-3.4,0.036000000000000004
3.4888e-05,-3.48,0.036000000000000004
3.4888800000000004e-05,-3.4,0.036000000000000004
3.48896e-05,-3.4,0.036000000000000004
3.48904e-05,-3.4,0.044
3.48912e-05,-3.4,0.036000000000000004
3.4892000000000004e-05,-3.36,0.036000000000000004
3.48928e-05,-3.4,0.036000000000000004
3.48936e-05,-3.36,0.04
3.48944e-05,-3.36,0.04
3.4895200000000004e-05,-3.36,0.032
3.4896e-05,-3.4,0.036000000000000004
3.48968e-05,-3.36,0.036000000000000004
3.48976e-05,-3.4,0.036000000000000004
3.4898400000000005e-05,-3.36,0.04
3.48992e-05,-3.4,0.036000000000000004
3.49e-05,-3.4,0.036000000000000004
3.49008e-05,-3.3200000000000003,0.04
3.49016e-05,-3.3200000000000003,0.04
3.49024e-05,-3.36,0.04
3.49032e-05,-3.36,0.04
3.4904e-05,-3.3200000000000003,0.04
3.49048e-05,-3.3200000000000003,0.04
3.49056e-05,-3.3200000000000003,0.036000000000000004
3.49064e-05,-3.3200000000000003,0.044
3.4907200000000004e-05,-3.3200000000000003,0.04
3.4908e-05,-3.3200000000000003,0.04
3.49088e-05,-3.3200000000000003,0.04
3.49096e-05,-3.3200000000000003,0.04
3.4910400000000004e-05,-3.3200000000000003,0.04
3.49112e-05,-3.3200000000000003,0.04
3.4912e-05,-3.2800000000000002,0.036000000000000004
3.49128e-05,-3.3200000000000003,0.04
3.4913600000000004e-05,-3.3200000000000003,0.04
3.49144e-05,-3.36,0.04
3.49152e-05,-3.3200000000000003,0.04
3.4916e-05,-3.3200000000000003,0.04
3.4916800000000004e-05,-3.2800000000000002,0.04
3.49176e-05,-3.2800000000000002,0.036000000000000004
3.49184e-05,-3.2800000000000002,0.036000000000000004
3.49192e-05,-3.2800000000000002,0.044
3.4920000000000004e-05,-3.3200000000000003,0.044
3.49208e-05,-3.36,0.044
3.49216e-05,-3.3200000000000003,0.044
3.49224e-05,-3.24,0.036000000000000004
3.49232e-05,-3.2800000000000002,0.04
3.4924e-05,-3.24,0.036000000000000004
3.49248e-05,-3.24,0.04
3.49256e-05,-3.24,0.04
3.49264e-05,-3.2800000000000002,0.036000000000000004
3.49272e-05,-3.24,0.032
3.4928e-05,-3.24,0.036000000000000004
3.4928800000000003e-05,-3.24,0.036000000000000004
3.49296e-05,-3.3200000000000003,0.036000000000000004
3.49304e-05,-3.24,0.036000000000000004
3.49312e-05,-3.2,0.04
3.4932000000000004e-05,-3.2,0.04
3.49328e-05,-3.2,0.036000000000000004
3.49336e-05,-3.16,0.044
3.49344e-05,-3.2,0.04
3.4935200000000004e-05,-3.24,0.036000000000000004
3.4936e-05,-3.24,0.04
3.49368e-05,-3.24,0.036000000000000004
3.49376e-05,-3.24,0.036000000000000004
3.4938400000000004e-05,-3.2,0.04
3.49392e-05,-3.24,0.04
3.494e-05,-3.16,0.04
3.49408e-05,-3.24,0.032
3.4941600000000004e-05,-3.2,0.036000000000000004
3.49424e-05,-3.16,0.032
3.49432e-05,-3.2,0.04
3.4944e-05,-3.2,0.036000000000000004
3.4944800000000005e-05,-3.2,0.036000000000000004
3.49456e-05,-3.2,0.036000000000000004
3.49464e-05,-3.2,0.036000000000000004
3.49472e-05,-3.2,0.028
3.4948e-05,-3.12,0.032
3.49488e-05,-3.2,0.032
3.49496e-05,-3.24,0.028
3.49504e-05,-3.2,0.032
3.49512e-05,-3.16,0.04
3.4952e-05,-3.16,0.032
